"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
45.7632256129846,9.20493448502354,44.7277749602068,9.17753680556726,42.8484148945238,9.24491285420491,44.8809205140368,8.78258416347438,45.4880237310702,9.03618360947747,0.184,0.985,0.147,0.992,0.283,0.994,0.218,0.976,0.223,0.984,67.4717914015145,41.1801944038389,64.7944562671136,40.8573550624393,67.2428411787648,45.5490103889577,72.3992679647733,37.0626385090633,68.2242722405115,40.5181432118542
32.0459887831574,11.5797011305518,30.8092409496467,12.7466404934211,29.6595182652567,13.0559801221309,31.9840361619323,12.5916566960065,32.0238481282822,11.7476206959098,0.549,0.998,0.688,0.994,0.862,0.996,0.729,0.998,0.631,0.999,63.3299039264121,57.6882635064179,69.4696627424346,60.1113074790826,82.6156102765556,64.0260701251777,79.7984400822086,66.8973513537932,69.6253077755182,57.0404921980285
42.4500539539458,11.3746190035177,42.1449036693022,11.0189932337171,43.8585392982802,10.2531723584494,40.1167575523549,9.57961380416677,42.6263185620494,11.9741962103174,0.032,0.978,0.045,0.993,0.071,0.997,0.25,0.986,0.036,0.974,47.3821884918689,49.1119789756588,51.3227129549322,52.2871858061258,74.3397212848839,51.9086371857843,67.0683897599804,49.9617192193516,49.0567879387345,51.4161448235996
37.90841638048,5.72123326859201,37.5262987935574,5.85399660959073,38.9279980022369,5.7909824404765,39.1067221039919,6.30729586162184,37.4109931542169,5.79892403549546,0.097,1,0.119,1,0.189,1,0.198,1,0.134,1,48.9264148763186,43.5213471694196,48.0030156109005,46.7704675034357,66.9807279455538,54.598576702746,70.4952748751986,45.2035421763753,47.4578012352166,44.1326220341908
28.2986908887706,11.122794416834,25.6807718171471,9.19324174310702,29.5663961778771,8.30913967329007,24.6241904789833,8.42883434326644,29.1696662791327,10.2127185534803,0.679,0.974,0.706,0.996,0.472,1,0.887,1,0.502,0.986,63.1491052551975,44.5621308453736,63.2469312499269,44.8862104081968,64.3130827730386,74.1719602241684,71.0943984870759,57.5670606932155,57.3532651904347,46.1307757197904
34.3718161367884,15.8106835027424,34.7203813107765,16.0084451942408,32.4282710206935,18.1772696434528,32.9075207946658,17.0406019132713,34.7677216628007,16.1583756016075,0.43,0.807,0.327,0.711,0.573,0.776,0.614,0.862,0.383,0.761,61.5538057909456,35.7430007057797,58.8042393061479,32.2572587998658,68.9041759867819,43.4467876931617,84.5022414147058,40.0600522671674,57.8214809413781,33.2470301054465
34.7906199177998,10.480690851205,35.40554971932,10.860625579504,40.4350225889736,10.5265745398475,36.5261235938471,11.494372599755,34.5782738983317,10.1874392824938,0.234,0.963,0.199,0.944,0.137,0.983,0.302,0.897,0.199,0.97,54.828145735552,44.6454512186152,56.2248346661293,45.9581920392732,88.5161647436914,49.8095683266118,64.1921928166302,43.8300379595457,52.0573578658275,44.3719065232243
31.7655761911748,6.05282626652868,32.6372212652499,7.79146444750385,32.4982609243646,6.75388805701914,32.5721515766829,8.30087699328692,32.4596531378736,6.68027972274692,0.615,1,0.503,1,0.583,1,0.651,1,0.349,1,65.8151797491101,50.409296714471,63.6222594137226,51.5609838309399,75.1281213363731,53.1131502294038,77.262429737972,57.1454886478569,57.2038572726645,51.2954775134268
42.4930592480597,9.46890891954854,42.8276724271293,9.35364813884845,40.8398957688655,10.5008782564498,41.1150439326913,9.1330938138478,42.5781271422931,9.22998403254908,0.409,0.993,0.356,0.991,0.425,0.989,0.514,1,0.401,0.995,70.9534281105235,49.3533292262985,69.080832126888,44.7134429138541,70.9758513450288,52.3920336880508,89.7675083897009,98.3581202210602,72.1415818225066,47.7798138659064
33.3355040080043,9.60166390026639,31.9611838058819,7.34869848803258,30.5828604705369,8.75262661418201,31.1710725032085,11.333113646703,33.0614169693579,9.5525468787543,0.084,1,0.221,1,0.449,1,0.554,0.982,0.133,1,43.7042375871092,49.649664006246,48.9615529126048,50.5348368977259,55.0670144995787,58.0886132525538,74.6905247862536,55.5664172242133,46.5551542988831,51.6524615661068
